Date,Newspaper,TypeOfArticle,View.Grade,News.Grade,ArticleName,Coresspondent,Summary,Tag1,Tag2,Language,VG.Score,NG.Score,Total.Score
2019-12-06T00:00:00Z,Ceylon Today,News,Neutral,Neutral,"Nature, climate, social issues prevent poverty elimination",By Anjali Caldera ,"Environmental economists classify environmental problems as poor people's problems, which is highlighted in the three pillars of sustainable development: economical, environmental and social. Thus, without addressing issues on natural capital, climate action and social aspects, the long-term achievement of poverty elimination is impossible. These facts were revealed by University of Sri Jayewardenepura Department of Forestry and Environmental Science Senior Lecturer, Dr Darshana Rajapaksa, at the inauguration of the sixth International Conference on Poverty and Sustainable Development 2019, organised by The International Institute of Knowledge Management (TIIKM). The conference aims to bring together current research on poverty. Dr. Rajapaksa emphasised the fact that most countries, particularly developing countries, are highly vulnerable to extreme weather and climate change. Dr. Abrahamson said, he went on to say that in Europe, the poverty line is higher than 1 percent and there are big differences even within regions. Thus, we could easily compare the poverty rate in Norway and Romania in the European region, Haiti and Costa Rica in the Latin American region, and India and Sri Lanka in the South Asian Region"".",NA,NA,English,0,0,0
2019-12-06T00:00:00Z,Ceylon Today,News,Neutral,Neutral,Russia opens Siberian pipeline to China ,NA,"A new natural gas pipeline connecting Russia and China is the latest example of increasing collaboration between Moscow and Beijing in the Arctic Circle. The pipeline comes after China unveiled a plan nearly two years ago called the ""Polar Silk Road, expanding its campaign for influence to the Arctic. Reuters reported that Russia's Gazprom expects the LNG pipeline to initially supply 4.6 billion cubic meters (bcm) of gas in 2020 before ramping up to its full capacity of 38 bcm by 2025. The Arctic which neighbors the U.S, Canada, Denmark, Finland, Iceland, Norway. Sweden and Russia has been at the heart of a geopolitical and resource battle. China's 'near-Arctic state' ambitions have sparked some fury from stakeholders.",NA,NA,English,0,0,0
2019-12-06T00:00:00Z,The Island,Feature,Neutral,Neutral,Cruise industry takes first ‘green’ steps,NA,"The cruise industry, long criticized for polluting the environment, is slowly trying to go greener by exploring new technologies, from hybrid solutions to high-tech sails. Cruises get a bad reputation for their climate footprint and even more for the air pollution they generate. Most cruise ships run on heavy fuel, which is cheap but full of harmful substances such as: sulphur oxide, nitrogen oxide (NOx) and fine particles that increase the risk of respiratory and cardiovascular disease. Norwegian company Hurtigruten launched the world's first hybrid diesel-electric cruise ship, the Roald Amundsen, this summer equipped with two lithium-ion battery packs that complement its four diesel engines, similar to a Toyota Prius. The batteries provide the necessary energy to meet peaks in demand without having to start another engine and reduce both fuel consumption and CO2 emissions by 20 percent, according to Hurtigruten.",NA,NA,English,0,0,0
2019-12-06T00:00:00Z,Daily FT,Long Opinion,Neutral,Neutral,‘Golden Crop’: A multi-stakeholder industry,By Aquilah Latiff,"The palm oil plant hailed as the ‘Golden Crop’ has taken the world by literal storm and presents lucrative prospects to Sri Lanka. This article explores the long-standing rivalry of the coconut and palm oil industry, the complexities of the edible oil market and what Sri Lanka as a country can do to ensure a sustainable future of two plants.  In the wake of the 21st century environmental crisis, the pertinent and heavily debated question of “who gets to emit and who doesn’t? Large staged protests across the globe are forcing the hand of many governments to implement sweeping environmental and ecological reforms without setting off a chain reaction of economic disruption. But for small island countries like Sri Lanka, this shift presents unique and lucrative opportunities. In 2018, more than 50 governments signed the New York Declaration on Forests to halve natural forest loss by 2020 and end it by 2030. Multiple countries in Europe have their own national commitments to source only certified sustainable palm oil, such as the UK and Norway. In response to such market demands, the Roundtable on Sustainable Palm Oil (RSPO, an NGO multi-stakeholder certification scheme established in 2004, is also currently working to improve its certification standards, the Principles and Criteria. This includes no-deforestation requirements – a standard that Sri Lanka can pledge to.",NA,NA,English,0,0,0
2019-12-06T00:00:00Z,Daily FT,News,Neutral,Neutral,OPEC considers deeper output cuts as global growth slows,NA,"Major oil exporting countries started meeting in Vienna recently, amid speculation they are seeking to deepen output cuts as slowing global economic growth and abundant reserves put pressure on oil prices. The cuts of 1.2 million barrels per day from October 2018 levels were originally fixed in 2018 December and were already extended at the last meeting of the Organisation of Petroleum exporting Countries (OPEC) in July. Ahead of that meeting, dozens of climate change activists gathered outside the OPEC headquarters in a silent protest, holding banners that read: ""Burn injustice not oil"" and ""Fossil fuels have got to go"". OPEC Secretary General Mohammed Barkindo who called climate change activists the ""greatest threat"" to the oil industry during the organisation's last meeting in July, received several of them, assuring that ""there are no climate change deniers in OPEC"". Moreover, the output of oil producers outside OPEC is breaking records: the US has been the world's biggest producer since 2018, Brazil and Canada have also increased output and others such as Norway are planning to do so. According to the latest US estimates, the country's total domestic stocks now stand at an enormous 452 million barrels.",NA,NA,English,0,0,0
2019-12-06T00:00:00Z,Daily Mirror,Long Opinion,Neutral,Neutral,NATO jubilee party ends up in a jumble,Ammen Izzadeen,"The North Atlantic Treaty Organization's (NATO) jubilee summit, held in London, ended in shambles as member states struggled to strike a balance between their individual national interests and the alliance's collective interest. NATO has a new enemy in China and should focus more on world peace instead of honinbg its capability to face more conflicts. [Norway is shown in the accompanying graphic as a founder member of NATO.]",NA,NA,English,0,0,0
2019-12-06T00:00:00Z,Daily Mirror,News,Neutral,Neutral,"Norway, SL discuss cooperation in fisheries sector",NA,Norwegian Ambassador Trine Joranli Eskedal called on Prime Minister Mahinda Rajapaksa on December 9 and disucussed cooperation in the fisheries sector at length.,NA,NA,English,0,0,0
2019-12-05T00:00:00Z,Lankadeepa,News,Neutral,Neutral,Russia ready to cooperate and work together with NATO.,AFP,"President of Russia, Vladimir Putin say's that he is ready to cooperate and work together with the North Atlantic Treaty Organization also known as NATO. Although now it consists of 29 member countries, the NATO founding members were Canada and Norway including 9 other countries",NA,NA,Sinhala,0,0,0
2019-12-05T00:00:00Z,Divaina,Short Opinion,Neutral,Neutral,What should the leaders of the country be like?,Samarasena Mudalige,"During the Presidential election this time, the leader who lead the Srilankan army to end the 30 year long war of the LTTE was chosen. In the book titled ""Behind the scenes of the Norwegian intervention in Ceylon"" the author, I. Jayathilaka writes that the Western leaders, where by knowingly or unknowingly according to the LTTE's agenda. Under such circumstances, Gotabhaya Rajapakse has done a great job to end the LTTE terrorism.",NA,NA,Sinhala,0,0,0
2019-12-05T00:00:00Z,Mawbima,News,Neutral,Neutral,Italy and Norway both congratulates thw new President,NA,The Ambassadors of Italy and Norway say's that they will give the maximum support for new President's plan with a new vision. The Norwegian Ambassador Trine Jornali Eskedal and here delegation met the President and the Presidential Secretariat.,NA,NA,Sinhala,0,0,0
2019-12-05T00:00:00Z,Mawbima,Feature,Neutral,Neutral,"If they had atleast a little bit of brain, would the country be like this? Leaders listen, get down from the balconies.",Sajith Rohitha Liyanage,"Women have been establishing atheir power all over the World, bringing about a new era. Political woman characters such as the Norwegian Prime Minister, Sirimavo Bandaranayaka are examples that showed the right place the Women are entitled to rather than equality for women. Empowering women means giving them the right place in the country and allowing them to contribute to the economy of the country.",NA,NA,Sinhala,0,0,0
